flashcard_id,question,answer,english
ececd4b0-6472-4482-95d5-17a88641b3ce,毎日、学校で____します。,勉強,I study at school every day.
ececd4b0-6472-4482-95d5-17a88641b3ce,彼は日本語を____しています。,勉強,He is studying Japanese.
ececd4b0-6472-4482-95d5-17a88641b3ce,明日、試験のために____します。,勉強,I will study for the exam tomorrow.
cabee6a3-d109-4ad1-ae4b-6e6d39fbd073,友達を____ています。,待つ,I am waiting for my friend.
cabee6a3-d109-4ad1-ae4b-6e6d39fbd073,バスを____ことが好きです。,待つ,I like to wait for the bus.
cabee6a3-d109-4ad1-ae4b-6e6d39fbd073,彼は駅で____いる。,待つ,He is waiting at the station.
fde2791c-52da-4cf9-be4a-0234226e9d29,明後日、友達と____に行きます。,明後日,I will go to the movies with my friend the day after tomorrow.
fde2791c-52da-4cf9-be4a-0234226e9d29,____は学校の行事があります。,明後日,There is a school event the day after tomorrow.
fde2791c-52da-4cf9-be4a-0234226e9d29,私は____にテストがあります。,明後日,I have a test the day after tomorrow.
50352c42-1d47-4aa6-982c-e30b02a07f19,彼は毎日仕事の後に____。,休む,He rests after work every day.
50352c42-1d47-4aa6-982c-e30b02a07f19,学校が終わったら、少し____つもりです。,休む,I plan to take a break after school.
50352c42-1d47-4aa6-982c-e30b02a07f19,週末は家で____ことが好きです。,休む,I like to rest at home on weekends.
f1da5e55-e56d-4f87-82f2-3ab2038f680d,私は____、友達に会います。,毎週,I meet my friends every week.
f1da5e55-e56d-4f87-82f2-3ab2038f680d,彼は____、サッカーをします。,毎週,He plays soccer every week.
f1da5e55-e56d-4f87-82f2-3ab2038f680d,私たちは____、映画を見に行きます。,毎週,We go to watch a movie every week.
8d9245d5-7905-4383-89aa-39227d3193d3,彼はジャケットを____。,脱ぐ,He takes off his jacket.
8d9245d5-7905-4383-89aa-39227d3193d3,暑いので、靴を____。,脱ぐ,"It's hot, so I take off my shoes."
8d9245d5-7905-4383-89aa-39227d3193d3,家に帰ったら、コートを____。,脱ぐ,"When I get home, I take off my coat."
999d0215-99c2-4432-bc69-314566384c23,友達に本を____。,返す,I return the book to my friend.
999d0215-99c2-4432-bc69-314566384c23,先生にペンを____。,返す,I return the pen to the teacher.
999d0215-99c2-4432-bc69-314566384c23,彼はお金を____。,返す,He returns the money.
8356dd54-0814-4d5a-b2c7-e1f83dcfc097,公園に行き____。,ましょう,Let's go to the park.
8356dd54-0814-4d5a-b2c7-e1f83dcfc097,映画を見____。,ましょう,Shall we watch a movie?
8356dd54-0814-4d5a-b2c7-e1f83dcfc097,一緒に勉強し____。,ましょう,Let's study together.
93cd584f-0f4c-472f-ad9b-ffb1f12edc6f,彼は銀行に____。,勤める,He works at a bank.
93cd584f-0f4c-472f-ad9b-ffb1f12edc6f,私は会社で____。,勤める,I work at a company.
93cd584f-0f4c-472f-ad9b-ffb1f12edc6f,彼女は学校に____。,勤める,She works at a school.
e5632310-b07d-4195-81eb-d40e847eff0c,彼は日本語を____。,話す,He speaks Japanese.
e5632310-b07d-4195-81eb-d40e847eff0c,私たちは毎日電話で____。,話す,We talk on the phone every day.
e5632310-b07d-4195-81eb-d40e847eff0c,あなたは友達と何を____か？,話す,What do you talk about with your friends?
d8c1b23e-035f-475d-a0bf-289ef2a13a39,彼はドアを____。,閉める,He closes the door.
d8c1b23e-035f-475d-a0bf-289ef2a13a39,先生は窓を____。,閉める,The teacher closes the window.
d8c1b23e-035f-475d-a0bf-289ef2a13a39,私は本を____。,閉める,I close the book.
43198dac-37d3-49e6-aaa8-1e2bce57c101,彼は私に____ました。,言う,He said to me.
43198dac-37d3-49e6-aaa8-1e2bce57c101,先生は学生に____。,言う,The teacher says to the students.
43198dac-37d3-49e6-aaa8-1e2bce57c101,友達が私に何かを____。,言う,My friend said something to me.
5f6aed0d-75f5-445a-820c-99606f3b9588,私たちは____旅行に行きます。,毎年,We go on a trip every year.
5f6aed0d-75f5-445a-820c-99606f3b9588,彼は____新しい本を買います。,毎年,He buys a new book every year.
5f6aed0d-75f5-445a-820c-99606f3b9588,私の家族は____お祭りに参加します。,毎年,My family participates in the festival every year.
e7796b76-8cd5-4b8f-8c18-83c4d343cfe1,この____は赤いです。,ボタン,This button is red.
e7796b76-8cd5-4b8f-8c18-83c4d343cfe1,彼はシャツの____を押しました。,ボタン,He pressed the button on the shirt.
e7796b76-8cd5-4b8f-8c18-83c4d343cfe1,その____はどこにありますか？,ボタン,Where is that button?
c791e3b2-ecd2-4b04-9ac9-20aba86347b9,彼は____を探しています。,鍵,He is looking for a key.
c791e3b2-ecd2-4b04-9ac9-20aba86347b9,私の____はどこですか？,鍵,Where is my key?
c791e3b2-ecd2-4b04-9ac9-20aba86347b9,この____は大切です。,鍵,This key is important.
080b8e38-1d75-4cae-9bb4-5174297b424e,この町はとても____です。,にぎやか,This town is very lively.
080b8e38-1d75-4cae-9bb4-5174297b424e,公園は週末にいつも____です。,にぎやか,The park is always bustling on weekends.
080b8e38-1d75-4cae-9bb4-5174297b424e,祭りの時、街は____になります。,にぎやか,The city becomes lively during the festival.
a11feda3-c547-40a9-9850-dfdd00f0bb98,彼は新しい____を買いました。,服,He bought new clothes.
a11feda3-c547-40a9-9850-dfdd00f0bb98,今日は____がとてもきれいです。,服,The clothes are very beautiful today.
a11feda3-c547-40a9-9850-dfdd00f0bb98,私の____は大きすぎます。,服,My clothes are too big.
c3d5d026-c7aa-461a-ac58-bdf56cf34e5d,今日は____日です。,暖かい,Today is a warm day.
c3d5d026-c7aa-461a-ac58-bdf56cf34e5d,このスープは____です。,暖かい,This soup is warm.
c3d5d026-c7aa-461a-ac58-bdf56cf34e5d,春は____季節です。,暖かい,Spring is a warm season.
9d6b3438-c9a5-44c6-bcc5-656120f7cfbe,彼は____ですから、学校に行きません。,病気,"He is sick, so he does not go to school."
9d6b3438-c9a5-44c6-bcc5-656120f7cfbe,私の友達は____になりました。,病気,My friend became ill.
9d6b3438-c9a5-44c6-bcc5-656120f7cfbe,この季節は____が多いです。,病気,There are many illnesses in this season.
7ab8a699-0aa4-49f4-9188-9d189998b46b,雨が降ったので、____を持って行きました。,傘,I took an umbrella because it was raining.
7ab8a699-0aa4-49f4-9188-9d189998b46b,日差しが強いので、____を使います。,傘,I use an umbrella because the sun is strong.
7ab8a699-0aa4-49f4-9188-9d189998b46b,公園で____を忘れました。,傘,I forgot my umbrella at the park.
3a69a754-5dae-4503-9184-ce78c6ed1e72,あの山は____です。,遠い,That mountain is far away.
3a69a754-5dae-4503-9184-ce78c6ed1e72,私の家は学校から____です。,遠い,My house is far from the school.
3a69a754-5dae-4503-9184-ce78c6ed1e72,彼の家は____場所にあります。,遠い,His house is in a distant place.
40ea1850-039a-4a9f-84e1-e0d2d2701e5d,この本は____です。,厚い,This book is thick.
40ea1850-039a-4a9f-84e1-e0d2d2701e5d,彼のコートはとても____です。,厚い,His coat is very thick.
40ea1850-039a-4a9f-84e1-e0d2d2701e5d,このクッションは____です。,厚い,This cushion is thick.
92f97da6-7a8f-47cc-9985-36d673870a4b,彼は____を使って火をつけました。,マッチ,He used a matchstick to light the fire.
92f97da6-7a8f-47cc-9985-36d673870a4b,この箱にはたくさんの____があります。,マッチ,There are many matchsticks in this box.
92f97da6-7a8f-47cc-9985-36d673870a4b,夜にキャンプをするとき、____が必要です。,マッチ,"When camping at night, you need a matchstick."
6c9db455-8d6c-4682-9117-05e4a699635c,この映画は____です。,いい; よい,This movie is good.
6c9db455-8d6c-4682-9117-05e4a699635c,彼はとても____友達です。,いい; よい,He is a very good friend.
6c9db455-8d6c-4682-9117-05e4a699635c,今日は____天気ですね。,いい; よい,The weather is good today.
161c2ec6-bffb-4d96-8e67-a916fa1b9904,彼は____選手です。,強い,He is a strong player.
161c2ec6-bffb-4d96-8e67-a916fa1b9904,この風はとても____です。,強い,This wind is very strong.
161c2ec6-bffb-4d96-8e67-a916fa1b9904,彼女は____女性です。,強い,She is a strong woman.
87bf3ebd-904f-4a2f-a587-0be537cae273,彼は____で絵を描きます。,鉛筆,He draws pictures with a pencil.
87bf3ebd-904f-4a2f-a587-0be537cae273,私は新しい____を買いました。,鉛筆,I bought a new pencil.
87bf3ebd-904f-4a2f-a587-0be537cae273,この____はとても短いです。,鉛筆,This pencil is very short.
9412e420-fb8f-4c97-977d-8c1977fd5eff,この犬は____です。,可愛い,This dog is cute.
9412e420-fb8f-4c97-977d-8c1977fd5eff,彼女の服はとても____です。,可愛い,Her clothes are very cute.
9412e420-fb8f-4c97-977d-8c1977fd5eff,赤ちゃんはいつも____です。,可愛い,Babies are always cute.
9f438bd6-b219-447c-88fa-2890633ca36b,彼は____上手になっています。,段々,He is gradually getting better.
9f438bd6-b219-447c-88fa-2890633ca36b,天気が____良くなりました。,段々,The weather has gradually improved.
9f438bd6-b219-447c-88fa-2890633ca36b,仕事が____難しくなります。,段々,The work is becoming gradually more difficult.
30865b55-6509-4db0-abab-2eefa5590635,この____はとても強いです。,テープ,This tape is very strong.
30865b55-6509-4db0-abab-2eefa5590635,私は____を使って箱を閉じます。,テープ,I use tape to close the box.
30865b55-6509-4db0-abab-2eefa5590635,彼は____を持ってきました。,テープ,He brought tape.
d55e142e-f72f-4351-af40-ddc577d2ec02,彼は____を開けました。,戸,He opened the door.
d55e142e-f72f-4351-af40-ddc577d2ec02,この____はとても古いです。,戸,This door is very old.
d55e142e-f72f-4351-af40-ddc577d2ec02,____が閉まっていると、家の中は静かです。,戸,"When the door is closed, the house is quiet."
7e6d7c7a-33bb-473f-895c-74af447800b7,友達は私にとって____です。,大切,My friend is important to me.
7e6d7c7a-33bb-473f-895c-74af447800b7,勉強は____なことです。,大切,Studying is an important thing.
7e6d7c7a-33bb-473f-895c-74af447800b7,家族は私にとって____です。,大切,Family is important to me.
6bf26084-d43c-4787-a200-c2c005464936,この映画は____です。,つまらない,This movie is boring.
6bf26084-d43c-4787-a200-c2c005464936,彼の話は____と思います。,つまらない,I think his story is dull.
6bf26084-d43c-4787-a200-c2c005464936,この本は____ので、読まないでください。,つまらない,"This book is uninteresting, so please don't read it."
1b3771e1-dade-4061-8a4c-eb7080d18c94,彼女は新しい____を買いました。,洋服,She bought new Western-style clothing.
1b3771e1-dade-4061-8a4c-eb7080d18c94,今日は____を着て行きます。,洋服,I will wear Western-style clothing today.
1b3771e1-dade-4061-8a4c-eb7080d18c94,この店にはかわいい____があります。,洋服,This store has cute Western-style clothing.
888083ba-91b7-4217-8a1d-98287d4b10d9,彼は____ですか？,大丈夫,Is he okay?
888083ba-91b7-4217-8a1d-98287d4b10d9,私は____だと思います。,大丈夫,I think it's okay.
888083ba-91b7-4217-8a1d-98287d4b10d9,あなたは____ですか？,大丈夫,Are you okay?
e8ab88a3-c9a9-4e18-b296-7e56ec1927b8,彼は____が好きです。,魚,He likes fish.
e8ab88a3-c9a9-4e18-b296-7e56ec1927b8,私の友達は____を釣ります。,魚,My friend catches fish.
e8ab88a3-c9a9-4e18-b296-7e56ec1927b8,このレストランでは____を売っています。,魚,This restaurant sells fish.
d6c23f0e-a24e-46c4-9bcc-114039cf362a,彼は新しい車が____。,欲しい,He wants a new car.
d6c23f0e-a24e-46c4-9bcc-114039cf362a,私は本を____です。,欲しい,I want a book.
d6c23f0e-a24e-46c4-9bcc-114039cf362a,あなたは何が____ですか？,欲しい,What do you want?
21bc0bb3-4cb6-4e13-b8e6-3a25c42858eb,私は____に友達と会います。,晩,I meet my friends in the evening.
21bc0bb3-4cb6-4e13-b8e6-3a25c42858eb,____ご飯を食べますか？,晩,Do you eat dinner in the evening?
21bc0bb3-4cb6-4e13-b8e6-3a25c42858eb,毎日____にテレビを見ます。,晩,I watch TV every evening.
0b2a9827-c044-4b6f-87ea-e2a3fb9c3758,公園に大きな____があります。,池,There is a big pond in the park.
0b2a9827-c044-4b6f-87ea-e2a3fb9c3758,子供たちは____で遊んでいます。,池,The children are playing at the pond.
0b2a9827-c044-4b6f-87ea-e2a3fb9c3758,夏に____で泳ぎたいです。,池,I want to swim in the pond in summer.
214253c4-f859-4b07-b5e0-823d3643dc5f,この言葉の____は何ですか？,意味,What is the meaning of this word?
214253c4-f859-4b07-b5e0-823d3643dc5f,その文の____がわかりません。,意味,I don't understand the meaning of that sentence.
214253c4-f859-4b07-b5e0-823d3643dc5f,彼の話の____を教えてください。,意味,Please tell me the meaning of his story.
23ff8b57-4a68-4ee5-9520-13ae7557ce55,____本が好きですか？,どの,Which book do you like?
23ff8b57-4a68-4ee5-9520-13ae7557ce55,____車があなたのですか？,どの,Which car is yours?
23ff8b57-4a68-4ee5-9520-13ae7557ce55,____映画を見ましたか？,どの,Which movie did you watch?
44c7487c-44ad-4523-b9fe-0afdf240e306,彼は____を使って書きます。,ボールペン,He writes using a ballpoint pen.
44c7487c-44ad-4523-b9fe-0afdf240e306,私は____を買いました。,ボールペン,I bought a ballpoint pen.
44c7487c-44ad-4523-b9fe-0afdf240e306,この____はとても書きやすいです。,ボールペン,This ballpoint pen is very easy to write with.
3d3102fd-60e6-4b08-ae78-0f192321de1a,この部屋は____です。,狭い,This room is narrow.
3d3102fd-60e6-4b08-ae78-0f192321de1a,彼の道はとても____です。,狭い,His road is very narrow.
3d3102fd-60e6-4b08-ae78-0f192321de1a,その川は____です。,狭い,That river is narrow.
337eee7d-71ff-4dd0-b6f8-98df3221f44b,彼は____犬を飼っています。,小さな,He has a small dog.
337eee7d-71ff-4dd0-b6f8-98df3221f44b,私の家には____窓があります。,小さな,My house has a small window.
337eee7d-71ff-4dd0-b6f8-98df3221f44b,この本は____サイズです。,小さな,This book is a small size.
507b3a88-c63a-47f1-ae01-1020a50f88ef,毎日、____を運動します。,体,I exercise my body every day.
507b3a88-c63a-47f1-ae01-1020a50f88ef,健康のために、____に気をつけています。,体,I take care of my body for health.
507b3a88-c63a-47f1-ae01-1020a50f88ef,____が疲れたので、休みます。,体,"My body is tired, so I will rest."
80d81e2b-c813-47a7-a33d-9e590d7ba75a,お茶が____です。,温い,The tea is lukewarm.
80d81e2b-c813-47a7-a33d-9e590d7ba75a,このスープは____ですね。,温い,"This soup is lukewarm, isn't it?"
80d81e2b-c813-47a7-a33d-9e590d7ba75a,彼のコーヒーは____でした。,温い,His coffee was lukewarm.
32fe60e4-a983-4175-aedf-c551797fc72a,先生は____を使います。,紙,The teacher uses paper.
32fe60e4-a983-4175-aedf-c551797fc72a,この____はとてもきれいです。,紙,This paper is very beautiful.
32fe60e4-a983-4175-aedf-c551797fc72a,私は____に絵をかきます。,紙,I draw on paper.
effca5b8-8db5-4a1f-986a-95d7c3f4aea1,友達と____に行きます。,映画館,I will go to the movie theater with my friend.
effca5b8-8db5-4a1f-986a-95d7c3f4aea1,今週末、____で新しい映画を見ます。,映画館,I will watch a new movie at the cinema this weekend.
effca5b8-8db5-4a1f-986a-95d7c3f4aea1,____はとても楽しい場所です。,映画館,The movie theater is a very fun place.
237b7d9c-7467-46ad-8a39-b7de5facd2bc,私の好きな____は猫です。,動物,My favorite animal is a cat.
237b7d9c-7467-46ad-8a39-b7de5facd2bc,公園にはたくさんの____がいます。,動物,There are many animals in the park.
237b7d9c-7467-46ad-8a39-b7de5facd2bc,____の写真を撮るのが好きです。,動物,I like to take pictures of animals.
d6dd4c4d-a1e4-4b3e-bb28-1219e3e5902a,公園に大きな____があります。,木,There is a big tree in the park.
d6dd4c4d-a1e4-4b3e-bb28-1219e3e5902a,私の家の前に____が二本あります。,木,There are two trees in front of my house.
d6dd4c4d-a1e4-4b3e-bb28-1219e3e5902a,春になると____が花を咲かせます。,木,Trees bloom in spring.
2d323895-9647-4b83-9681-6eb7b41fa227,彼の車は____です。,黄色い,His car is yellow.
2d323895-9647-4b83-9681-6eb7b41fa227,この花は____です。,黄色い,This flower is yellow.
